卫视分类,#genre#
河南卫视,https://migu.188766.xyz/?migutoken=0d8736e634d8906784dd0d8359f2bb75&id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E9%AB%98%E6%B8%85&type=yy
江西卫视,https://migu.188766.xyz/?migutoken=fdff712c7c3f0cdc14827edfc4947395&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
贵州卫视,https://www.yangshipin.cn/tv/home?pid=600002490
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
青海卫视,https://migu.188766.xyz/?migutoken=24519fb14140d1724c63cb86bf5a6ff6&id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&type=yy
浙江卫视,https://migu.188766.xyz/?migutoken=069f4ed3852a03795a3ca5e824428ba5&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&pp=1
星空卫视,http://iptv.diyp.site/公众号【DIYP】关注一下啊.php?key=gat1&id=19
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8
东方卫视,http://112.27.235.94:8000/hls/28/index.m3u8
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8
湖北卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86HD&auth=666858
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
辽宁卫视,http://yp.qqqtv.top/1/api.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86HD&auth=666858
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
深圳卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86HD&auth=666858
江苏卫视,http://2d026c.tv.netsite.cc/proxy/1924965376/1924965376.m3u8
海南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858
辽宁卫视,http://120.211.62.180:8000/hls/37/index.m3u8
江苏卫视,http://120.211.62.180:8000/hls/32/index.m3u8
云南卫视,http://120.211.62.180:8000/hls/39/index.m3u8
湖南卫视,http://120.211.62.180:8000/hls/30/index.m3u8
浙江卫视4K,https://play-qukan.cztv.com/live/1758879019692345.m3u8
西藏卫视,http://yp.qqqtv.top/1/api.php?id=%E8%A5%BF%E8%97%8F%E5%8D%AB%E8%A7%86&auth=666858
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8
海峡卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
广东卫视,https://migu.188766.xyz/?migutoken=f2e8a19d59967ebbf0d01834ae07e0c7&id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&type=yy
吉林卫视,http://39.152.103.17:8089/tsfile/live/1047_1.m3u8
湖北卫视,http://39.152.103.17:8089/tsfile/live/1043_1.m3u8
新疆卫视,http://39.152.103.17:8089/tsfile/live/1087_1.m3u8
天津卫视,http://120.211.62.180:8000/hls/36/index.m3u8
东南卫视,http://39.152.103.17:8089/tsfile/live/1081_1.m3u8
广东卫视,http://119.32.12.17:2901/udp/224.1.100.96:11111
山东卫视,http://119.32.12.17:2901/udp/224.1.100.50:11111
东南卫视,http://119.32.12.17:2901/udp/224.1.100.56:11111
河南卫视,http://119.32.12.17:2901/udp/224.1.100.74:11111
东方卫视,http://119.32.12.17:2901/udp/224.1.100.48:11111
吉林卫视,http://119.32.12.17:2901/udp/224.1.100.60:11111
北京卫视,http://119.32.12.17:2901/udp/224.1.100.100:11111
广西卫视,http://119.32.12.17:2901/udp/224.1.100.110:11111
江西卫视,http://119.32.12.17:2901/udp/224.1.100.54:11111
湖南卫视,http://119.32.12.17:2901/udp/224.1.100.98:11111
浙江卫视,http://119.32.12.17:2901/udp/224.1.100.52:11111
贵州卫视,http://119.32.12.17:2901/udp/224.1.100.58:11111
云南卫视,http://119.32.12.17:2901/udp/224.1.100.21:11111
海南卫视,http://119.32.12.17:2901/udp/224.1.100.16:11111
辽宁卫视,http://119.32.12.17:2901/udp/224.1.100.92:11111
海峡卫视,http://8.138.7.223/tv/hxws.m3u8
天津卫视,http://119.32.12.17:2901/udp/224.1.100.62:11111
重庆卫视,http://119.32.12.17:2901/udp/224.1.100.102:11111
四川卫视,http://119.32.12.17:2901/udp/224.1.100.72:11111
深圳卫视,http://119.32.12.17:2901/udp/224.1.100.40:11111
安徽卫视,http://119.32.12.17:2901/udp/224.1.100.66:11111
宁夏卫视,http://119.32.12.17:2901/udp/224.1.100.8:11111
黑龙江卫视,http://113.57.93.165:9900/tsfile/live/1008_1.m3u8
山西卫视,http://119.39.9.8:9901/tsfile/live/0118_1.m3u8
安徽卫视,http://120.211.62.180:8000/hls/33/index.m3u8
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8
湖北卫视,http://113.57.93.165:9900/tsfile/live/0132_1.m3u8
安徽卫视,http://113.57.93.165:9900/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://218.13.170.98:9901/tsfile/live/1001_1.m3u8
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8
江苏卫视,http://113.57.93.165:9900/tsfile/live/0127_1.m3u8
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://183.11.239.36:808/hls/36/index.m3u8
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8
辽宁卫视,http://113.57.93.165:9900/tsfile/live/0121_1.m3u8
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
安徽卫视,http://113.57.93.165:9900/tsfile/live/0130_1.m3u8
河北卫视,http://119.32.12.17:2901/udp/224.1.100.20:11111
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
江苏卫视,http://119.32.12.17:2901/udp/224.1.100.46:11111
河北卫视,http://183.11.239.36:808/hls/54/index.m3u8
东南卫视,http://113.57.93.165:9900/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
湖北卫视,http://119.32.12.17:2901/udp/224.1.100.68:11111
云南卫视,http://183.11.239.36:808/hls/52/index.m3u8
辽宁卫视,http://113.57.93.165:9900/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8
河南卫视,http://183.11.239.36:808/hls/51/index.m3u8
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8
浙江卫视,http://183.11.239.36:808/hls/37/index.m3u8
辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8
辽宁卫视,http://101.66.194.226:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8
湖北卫视,http://183.11.239.36:808/hls/46/index.m3u8
河南卫视,http://120.211.62.180:8000/hls/40/index.m3u8
山东卫视,http://101.66.194.226:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://119.32.12.17:2901/udp/224.1.100.15:11111
河北卫视,http://101.66.194.226:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8
浙江卫视,http://113.57.93.165:9900/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://hmfs.f3322.net:3388/hls/27/index.m3u8
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8
浙江卫视,http://61.163.181.78:85/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://221.7.61.147/PLTV/88888910/224/3221225530/10000100000000060000000000107310_0.smil
广东卫视,http://101.66.194.226:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.243.37:50085/tsfile/live/0126_1.m3u8
北京卫视,http://61.163.181.78:85/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://61.163.181.78:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://dms.yryyj.site:8188/udp/239.76.246.193:1234
北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234
安徽卫视,http://dms.yryyj.site:8188/udp/239.76.245.196:1234
四川卫视,http://61.156.228.12:8154/tsfile/live/0123_1.m3u8
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8
东南卫视,http://drive.mxmy.net:8888/udp/239.3.1.156:8148
江西卫视,http://dms.yryyj.site:8188/udp/239.76.245.225:1234
天津卫视,http://drive.mxmy.net:8888/udp/239.3.1.141:1234
重庆卫视,http://drive.mxmy.net:8888/udp/239.3.1.122:8160
黑龙江卫视,http://113.57.93.165:9900/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8
浙江卫视,http://113.57.93.165:9900/tsfile/live/0124_1.m3u8
湖南卫视,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://101.66.194.226:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8
山东卫视,http://drive.mxmy.net:8888/udp/239.3.1.209:8052
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://drive.mxmy.net:8888/udp/239.3.1.240:8172
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
云南卫视,http://39.152.103.17:8089/tsfile/live/1083_1.m3u8
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8
安徽卫视,http://drive.mxmy.net:8888/udp/239.3.1.211:8064
江苏卫视,http://drive.mxmy.net:8888/udp/239.3.1.135:8028
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://223.145.224.76:8000/udp/239.76.245.189:1234
深圳卫视,http://drive.mxmy.net:8888/udp/239.3.1.134:8020
东方卫视,http://dms.yryyj.site:8188/udp/239.76.246.186:1234
黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
黑龙江卫视,http://drive.mxmy.net:8888/udp/239.3.1.133:8016
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://drive.mxmy.net:8888/udp/239.3.1.138:8044
黑龙江卫视,http://101.66.194.226:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://223.145.224.76:8000/udp/239.76.246.188:1234
湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8
北京卫视,http://223.145.224.76:8000/udp/239.76.253.184:9000
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
贵州卫视,http://drive.mxmy.net:8888/udp/239.3.1.149:8076
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://drive.mxmy.net:8888/udp/239.3.1.137:8036
东方卫视,http://113.57.93.165:9900/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8
河北卫视,http://drive.mxmy.net:8888/udp/239.3.1.148:8072
辽宁卫视,http://drive.mxmy.net:8888/udp/239.3.1.210:8056
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
湖南卫视,http://171.83.103.119:9999/rtp/239.69.2.34:11358
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
山东卫视,http://58.51.111.46:1111/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8
东方卫视,http://58.17.116.69:9903/tsfile/live/0107_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://drive.mxmy.net:8888/udp/239.3.1.142:8048
四川卫视,http://58.17.116.69:9903/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://58.17.116.69:9903/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://58.17.116.69:9903/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://58.17.116.69:9903/tsfile/live/0124_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8
云南卫视,http://101.66.194.226:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://101.66.194.226:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://101.66.194.226:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8
重庆卫视,http://101.66.194.226:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://101.66.194.226:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://60.16.0.216:5757/hls/39/index.m3u8
东方卫视,http://101.66.194.226:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://101.66.194.226:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://drive.mxmy.net:8888/udp/239.3.1.123:8164
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8
河南卫视,http://101.66.194.226:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.3.138.25:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
湖南卫视,http://171.83.103.119:9999/rtp/239.69.1.13:9718
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8
江苏卫视,http://113.57.93.165:9900/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://113.57.93.165:9900/tsfile/live/0137_1.m3u8
陕西卫视,http://101.66.194.226:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8
江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://101.66.194.226:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://drive.mxmy.net:8888/udp/239.3.1.136:8032
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8
湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8
安徽卫视,http://101.66.194.226:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://101.66.194.226:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8
内蒙古卫视,http://182.150.23.74:808/hls/37/index.m3u8
吉林卫视,http://101.66.194.226:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8
河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://yp.qqqtv.top/1/api.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86HD&auth=666858
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8
